epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
0,0.9109424948692322,0.22168287634849548,0.8662626147270203,0.32107141613960266
1,0.9078474640846252,0.22776423394680023,0.8682828545570374,0.3185969889163971
2,0.9125399589538574,0.21650110185146332,0.7834343314170837,0.4888373911380768
3,0.9075978398323059,0.22306567430496216,0.8602020144462585,0.3513270616531372
4,0.9196286201477051,0.20020931959152222,0.8698989748954773,0.3117739260196686
5,0.9189296960830688,0.20423492789268494,0.8602020144462585,0.3777439296245575
6,0.9211761355400085,0.19747929275035858,0.8557575941085815,0.3548513352870941
7,0.9246705174446106,0.18668876588344574,0.8553535342216492,0.3907921016216278
8,0.9270167946815491,0.1832427978515625,0.8735353350639343,0.33167868852615356
9,0.9291633367538452,0.17930996417999268,0.8808080554008484,0.32850921154022217
10,0.929213285446167,0.17870493233203888,0.8698989748954773,0.3533586263656616
11,0.925319492816925,0.1846913993358612,0.8739393949508667,0.3224865794181824
12,0.9222244620323181,0.1974802166223526,0.8654545545578003,0.32631129026412964
13,0.9327576160430908,0.17533086240291595,0.8549494743347168,0.3846933841705322
14,0.9314097166061401,0.17295993864536285,0.8650504946708679,0.3486826717853546
0,0.9131389856338501,0.21860167384147644,0.8509091138839722,0.3617987632751465
1,0.9147364497184753,0.21321098506450653,0.8565656542778015,0.35225924849510193
2,0.9053015112876892,0.23248903453350067,0.875151515007019,0.3109380602836609
3,0.9147863388061523,0.207974374294281,0.8597979545593262,0.33562737703323364
4,0.9085962176322937,0.22325946390628815,0.8525252342224121,0.4733605980873108
5,0.9140375256538391,0.21140258014202118,0.8703030347824097,0.33222511410713196
6,0.9179812073707581,0.20702123641967773,0.8650504946708679,0.33197343349456787
7,0.9235223531723022,0.18669070303440094,0.8703030347824097,0.32637813687324524
8,0.9192292094230652,0.20259015262126923,0.8569697141647339,0.3645678758621216
9,0.9217252135276794,0.19236017763614655,0.870707094669342,0.3304259479045868
10,0.9204273223876953,0.19914323091506958,0.8610100746154785,0.3272157311439514
11,0.9150858521461487,0.20894573628902435,0.8646464943885803,0.3522147238254547
12,0.9285143613815308,0.17967845499515533,0.8682828545570374,0.3515568971633911
0,0.9101437926292419,0.22618916630744934,0.8553535342216492,0.3596496880054474
1,0.9172823429107666,0.2078263908624649,0.8739393949508667,0.31311893463134766
2,0.9231230020523071,0.19190175831317902,0.8420202136039734,0.4288409352302551
3,0.9210762977600098,0.2006712704896927,0.8589898943901062,0.33851656317710876
4,0.9211261868476868,0.19613422453403473,0.8319191932678223,0.39989879727363586
5,0.9122403860092163,0.2134244590997696,0.8662626147270203,0.34067827463150024
6,0.921026349067688,0.1983794867992401,0.8698989748954773,0.31468895077705383
7,0.9238718152046204,0.1923528015613556,0.8735353350639343,0.3088551461696625
8,0.922773540019989,0.19519495964050293,0.8711110949516296,0.3181513845920563
9,0.9223242998123169,0.19500668346881866,0.8682828545570374,0.3337562382221222
10,0.925319492816925,0.19337621331214905,0.8719192147254944,0.3106761872768402
11,0.92756587266922,0.1835273951292038,0.8719192147254944,0.3111068308353424
12,0.9362519979476929,0.162864089012146,0.8662626147270203,0.37643003463745117
13,0.936651349067688,0.1639450490474701,0.879595935344696,0.31354910135269165
14,0.9356529712677002,0.1649065613746643,0.871515154838562,0.3297596573829651
15,0.9354033470153809,0.16595828533172607,0.8719192147254944,0.3423386812210083
16,0.934005618095398,0.16830210387706757,0.8658586144447327,0.32739537954330444
17,0.9273163080215454,0.1820864975452423,0.8193939328193665,0.4499235451221466
0,0.9195786714553833,0.20105865597724915,0.875959575176239,0.3071393668651581
1,0.9167831540107727,0.20548126101493835,0.8747474551200867,0.3285127580165863
2,0.9214257001876831,0.19667600095272064,0.868686854839325,0.33156633377075195
3,0.9205271601676941,0.20196256041526794,0.8589898943901062,0.3553169071674347
4,0.9231729507446289,0.1931762397289276,0.875959575176239,0.31985118985176086
5,0.9265175461769104,0.18461745977401733,0.8775757551193237,0.31352880597114563
6,0.9280151724815369,0.1796247363090515,0.8658586144447327,0.3456234335899353
7,0.9272663593292236,0.18109364807605743,0.8840404152870178,0.3026955723762512
8,0.9305611252784729,0.17683722078800201,0.870707094669342,0.32374197244644165
9,0.9347543716430664,0.16639043390750885,0.8674747347831726,0.3639734387397766
10,0.9250199794769287,0.1905769407749176,0.875151515007019,0.31966039538383484
11,0.928364634513855,0.18228332698345184,0.8581818342208862,0.33154094219207764
12,0.9285143613815308,0.18151645362377167,0.8771716952323914,0.31968605518341064
13,0.9326577186584473,0.16822212934494019,0.868686854839325,0.35347887873649597
14,0.9293630123138428,0.17617444694042206,0.8731313347816467,0.3294096291065216
15,0.9347543716430664,0.16332121193408966,0.8731313347816467,0.32693374156951904
16,0.9339057803153992,0.1709318608045578,0.870707094669342,0.33581191301345825
17,0.9313098788261414,0.17301130294799805,0.8755555748939514,0.32341447472572327
